week,sku,weekly_sales,feat_main_page,color,price,vendor,funct.numb,functionality
5/15/2017,24,38,FALSE,none,12.95,5,12,Flash drives
5/22/2017,24,33,FALSE,none,13.22,5,12,Flash drives
5/29/2017,24,32,FALSE,none,12.88,5,12,Flash drives
6/5/2017,24,46,FALSE,none,15.39,5,12,Flash drives
6/12/2017,24,26,FALSE,none,12.72,5,12,Flash drives
6/19/2017,24,27,FALSE,none,15.18,5,12,Flash drives
6/26/2017,24,21,TRUE,none,19.33,5,12,Flash drives
7/3/2017,24,25,FALSE,none,15.21,5,12,Flash drives
7/10/2017,24,12,TRUE,none,21.05,5,12,Flash drives
7/17/2017,24,22,FALSE,none,16.06,5,12,Flash drives
7/24/2017,24,23,TRUE,none,17.79,5,12,Flash drives
7/31/2017,24,10,FALSE,none,28.9,5,12,Flash drives
8/7/2017,24,10,TRUE,none,20.98,5,12,Flash drives
8/14/2017,24,8,FALSE,none,26.59,5,12,Flash drives
8/21/2017,24,21,TRUE,none,20.99,5,12,Flash drives
8/28/2017,24,10,TRUE,none,20.99,5,12,Flash drives
9/4/2017,24,8,FALSE,none,30.89,5,12,Flash drives
9/11/2017,24,7,FALSE,none,28.16,5,12,Flash drives
9/18/2017,24,5,TRUE,none,19.79,5,12,Flash drives
9/25/2017,24,7,TRUE,none,21.99,5,12,Flash drives
10/2/2017,24,7,FALSE,none,31.89,5,12,Flash drives
10/9/2017,24,7,FALSE,none,30.89,5,12,Flash drives
10/16/2017,24,11,TRUE,none,20.99,5,12,Flash drives
10/23/2017,24,8,FALSE,none,29.89,5,12,Flash drives
10/30/2017,24,6,FALSE,none,28.41,5,12,Flash drives
11/6/2017,24,8,FALSE,none,21.99,5,12,Flash drives
11/13/2017,24,9,FALSE,none,19.99,5,12,Flash drives
11/20/2017,24,11,FALSE,none,29.89,5,12,Flash drives
11/27/2017,24,12,FALSE,none,20.99,5,12,Flash drives
12/4/2017,24,6,FALSE,none,21.92,5,12,Flash drives
12/11/2017,24,10,FALSE,none,21.99,5,12,Flash drives
12/18/2017,24,8,FALSE,none,31.89,5,12,Flash drives
12/25/2017,24,11,FALSE,none,20.99,5,12,Flash drives
1/1/2018,24,4,FALSE,none,29.89,5,12,Flash drives
1/8/2018,24,16,FALSE,none,19.99,5,12,Flash drives
1/15/2018,24,12,FALSE,none,30.9,5,12,Flash drives
1/22/2018,24,10,FALSE,none,19.99,5,12,Flash drives
1/29/2018,24,7,FALSE,none,31.89,5,12,Flash drives
2/5/2018,24,17,TRUE,none,21.99,5,12,Flash drives
2/12/2018,24,4,FALSE,none,27.41,5,12,Flash drives
2/19/2018,24,10,FALSE,none,18.01,5,12,Flash drives
2/26/2018,24,8,FALSE,none,29.89,5,12,Flash drives
3/5/2018,24,15,FALSE,none,21.36,5,12,Flash drives
3/12/2018,24,14,FALSE,none,28.37,5,12,Flash drives
3/19/2018,24,17,FALSE,none,21.21,5,12,Flash drives
3/26/2018,24,16,FALSE,none,26.65,5,12,Flash drives
4/2/2018,24,19,FALSE,none,20.99,5,12,Flash drives
4/9/2018,24,10,FALSE,none,27.59,5,12,Flash drives
4/16/2018,24,20,FALSE,none,21.99,5,12,Flash drives
4/23/2018,24,11,FALSE,none,31.89,5,12,Flash drives
4/30/2018,24,28,FALSE,none,19.99,5,12,Flash drives
5/7/2018,24,15,FALSE,none,31.89,5,12,Flash drives
5/14/2018,24,22,FALSE,none,20.99,5,12,Flash drives
5/21/2018,24,19,FALSE,none,29.89,5,12,Flash drives
5/28/2018,24,24,TRUE,none,25.93,5,12,Flash drives
6/4/2018,24,21,FALSE,none,19.99,5,12,Flash drives
6/11/2018,24,19,FALSE,none,30.89,5,12,Flash drives
6/18/2018,24,23,FALSE,none,28.24,5,12,Flash drives
6/25/2018,24,22,FALSE,none,21.99,5,12,Flash drives
7/2/2018,24,9,FALSE,none,30.89,5,12,Flash drives
7/9/2018,24,14,FALSE,none,33.74,5,12,Flash drives
7/16/2018,24,30,FALSE,none,20.5,5,12,Flash drives
7/23/2018,24,15,FALSE,none,29.89,5,12,Flash drives
7/30/2018,24,16,FALSE,none,30.89,5,12,Flash drives
8/6/2018,24,18,FALSE,none,27.98,5,12,Flash drives
8/13/2018,24,17,FALSE,none,31.89,5,12,Flash drives
8/20/2018,24,25,FALSE,none,28.58,5,12,Flash drives
8/27/2018,24,32,FALSE,none,21.46,5,12,Flash drives
9/3/2018,24,27,FALSE,none,20.99,5,12,Flash drives
9/10/2018,24,26,FALSE,none,27.86,5,12,Flash drives
9/17/2018,24,33,FALSE,none,24.38,5,12,Flash drives
9/24/2018,24,678,FALSE,none,17.77,5,12,Flash drives
10/31/2016,25,639,FALSE,green,6.66,8,4,Selfie sticks
11/7/2016,25,772,FALSE,green,7.68,8,4,Selfie sticks
11/14/2016,25,653,FALSE,green,7.45,8,4,Selfie sticks
11/21/2016,25,535,FALSE,green,9.96,8,4,Selfie sticks
11/28/2016,25,602,FALSE,green,8.31,8,4,Selfie sticks
12/5/2016,25,626,FALSE,green,8.05,8,4,Selfie sticks
12/12/2016,25,2467,TRUE,green,5.66,8,4,Selfie sticks
12/19/2016,25,1984,TRUE,green,4.89,8,4,Selfie sticks
12/26/2016,25,815,FALSE,green,7.59,8,4,Selfie sticks
1/2/2017,25,1930,TRUE,green,3.87,8,4,Selfie sticks
1/9/2017,25,635,FALSE,green,9.12,8,4,Selfie sticks
1/16/2017,25,1595,TRUE,green,3.99,8,4,Selfie sticks
1/23/2017,25,645,FALSE,green,8.23,8,4,Selfie sticks
1/30/2017,25,1318,TRUE,green,3.9,8,4,Selfie sticks
2/6/2017,25,400,FALSE,green,8.85,8,4,Selfie sticks
2/13/2017,25,471,FALSE,green,7.89,8,4,Selfie sticks
2/20/2017,25,462,FALSE,green,7.89,8,4,Selfie sticks
2/27/2017,25,405,FALSE,green,9.82,8,4,Selfie sticks
3/6/2017,25,462,FALSE,green,9.85,8,4,Selfie sticks
3/13/2017,25,426,FALSE,green,9.85,8,4,Selfie sticks
3/20/2017,25,329,FALSE,green,7.89,8,4,Selfie sticks
3/27/2017,25,480,FALSE,green,7.77,8,4,Selfie sticks
4/3/2017,25,540,FALSE,green,7.87,8,4,Selfie sticks
4/10/2017,25,658,FALSE,green,9.82,8,4,Selfie sticks
4/17/2017,25,749,FALSE,green,8.82,8,4,Selfie sticks
4/24/2017,25,452,FALSE,green,10.07,8,4,Selfie sticks
5/1/2017,25,1093,TRUE,green,9.89,8,4,Selfie sticks
5/8/2017,25,538,TRUE,green,8.73,8,4,Selfie sticks
5/15/2017,25,1022,TRUE,green,5.4,8,4,Selfie sticks
5/22/2017,25,3968,TRUE,green,4.43,8,4,Selfie sticks
5/29/2017,25,3066,TRUE,green,5.49,8,4,Selfie sticks
6/5/2017,25,3467,TRUE,green,3.95,8,4,Selfie sticks
6/12/2017,25,2794,TRUE,green,4.02,8,4,Selfie sticks
6/19/2017,25,2995,TRUE,green,6.02,8,4,Selfie sticks
6/26/2017,25,2930,TRUE,green,4.02,8,4,Selfie sticks
7/3/2017,25,851,FALSE,green,7.07,8,4,Selfie sticks
7/10/2017,25,2287,TRUE,green,3.95,8,4,Selfie sticks
7/17/2017,25,668,TRUE,green,9.82,8,4,Selfie sticks
7/24/2017,25,245,TRUE,green,8.89,8,4,Selfie sticks
7/31/2017,25,5,FALSE,green,8.89,8,4,Selfie sticks
8/7/2017,25,747,FALSE,green,7.58,8,4,Selfie sticks
8/14/2017,25,715,FALSE,green,7.89,8,4,Selfie sticks
8/21/2017,25,763,FALSE,green,8.87,8,4,Selfie sticks
8/28/2017,25,278,FALSE,green,8.88,8,4,Selfie sticks
9/4/2017,25,153,FALSE,green,9.76,8,4,Selfie sticks
9/11/2017,25,1375,TRUE,green,5.69,8,4,Selfie sticks
9/18/2017,25,296,TRUE,green,7.87,8,4,Selfie sticks
9/25/2017,25,117,FALSE,green,10.63,8,4,Selfie sticks
10/2/2017,25,49,FALSE,green,11.97,8,4,Selfie sticks
10/9/2017,25,187,FALSE,green,10.74,8,4,Selfie sticks
10/16/2017,25,285,FALSE,green,9.54,8,4,Selfie sticks
10/23/2017,25,1723,TRUE,green,4.57,8,4,Selfie sticks
10/30/2017,25,7512,FALSE,green,2.39,8,4,Selfie sticks
11/6/2017,25,94,FALSE,green,10.75,8,4,Selfie sticks
11/13/2017,25,227,FALSE,green,11,8,4,Selfie sticks
11/20/2017,25,90,FALSE,green,11.55,8,4,Selfie sticks
11/27/2017,25,106,FALSE,green,11.45,8,4,Selfie sticks
12/4/2017,25,97,FALSE,green,10.07,8,4,Selfie sticks
12/11/2017,25,72,FALSE,green,9.71,8,4,Selfie sticks
12/18/2017,25,114,FALSE,green,11.59,8,4,Selfie sticks
12/25/2017,25,48,FALSE,green,9.92,8,4,Selfie sticks
1/1/2018,25,119,FALSE,green,9.95,8,4,Selfie sticks
1/8/2018,25,126,FALSE,green,10.8,8,4,Selfie sticks
1/15/2018,25,156,FALSE,green,10.82,8,4,Selfie sticks
1/22/2018,25,153,FALSE,green,11.49,8,4,Selfie sticks
1/29/2018,25,122,FALSE,green,11.93,8,4,Selfie sticks
2/5/2018,25,74,FALSE,green,11.62,8,4,Selfie sticks
2/12/2018,25,103,FALSE,green,10.01,8,4,Selfie sticks
2/19/2018,25,139,FALSE,green,9.63,8,4,Selfie sticks
2/26/2018,25,93,TRUE,green,9.29,8,4,Selfie sticks
3/5/2018,25,208,FALSE,green,9.64,8,4,Selfie sticks
3/12/2018,25,120,FALSE,green,10.5,8,4,Selfie sticks
3/19/2018,25,215,TRUE,green,9.36,8,4,Selfie sticks
3/26/2018,25,149,TRUE,green,10.01,8,4,Selfie sticks
4/2/2018,25,137,FALSE,green,10.11,8,4,Selfie sticks
4/9/2018,25,78,FALSE,green,10.39,8,4,Selfie sticks
4/16/2018,25,50,FALSE,green,11.53,8,4,Selfie sticks
4/23/2018,25,168,FALSE,green,10.17,8,4,Selfie sticks
4/30/2018,25,163,FALSE,green,9.98,8,4,Selfie sticks
5/7/2018,25,5,FALSE,green,11.42,8,4,Selfie sticks
5/14/2018,25,486,FALSE,green,8.89,8,4,Selfie sticks
5/21/2018,25,561,FALSE,green,9.48,8,4,Selfie sticks
5/28/2018,25,134,FALSE,green,10.87,8,4,Selfie sticks
6/4/2018,25,386,FALSE,green,11.1,8,4,Selfie sticks
6/11/2018,25,2820,FALSE,green,6.65,8,4,Selfie sticks
6/18/2018,25,3504,TRUE,green,5.25,8,4,Selfie sticks
6/25/2018,25,2235,TRUE,green,7.7,8,4,Selfie sticks
7/2/2018,25,1394,TRUE,green,6.58,8,4,Selfie sticks
7/9/2018,25,6656,TRUE,green,4.36,8,4,Selfie sticks
7/16/2018,25,2175,FALSE,green,7.17,8,4,Selfie sticks
7/23/2018,25,295,FALSE,green,9.87,8,4,Selfie sticks
7/30/2018,25,1929,FALSE,green,4.77,8,4,Selfie sticks
8/6/2018,25,2869,TRUE,green,7.7,8,4,Selfie sticks
8/13/2018,25,495,FALSE,green,12.23,8,4,Selfie sticks
8/20/2018,25,922,TRUE,green,7.72,8,4,Selfie sticks
8/27/2018,25,2642,FALSE,green,6.47,8,4,Selfie sticks
9/3/2018,25,1133,FALSE,green,6.51,8,4,Selfie sticks
9/10/2018,25,3357,TRUE,green,5.4,8,4,Selfie sticks
9/17/2018,25,2077,TRUE,green,7.64,8,4,Selfie sticks
9/24/2018,25,364,FALSE,green,10.24,8,4,Selfie sticks
10/31/2016,26,33,FALSE,black,42.99,6,8,Digital pencils
11/7/2016,26,78,FALSE,black,37.79,6,8,Digital pencils
11/14/2016,26,52,FALSE,black,41.01,6,8,Digital pencils
11/21/2016,26,78,TRUE,black,32.86,6,8,Digital pencils
11/28/2016,26,79,TRUE,black,32.36,6,8,Digital pencils
12/5/2016,26,75,FALSE,black,43.4,6,8,Digital pencils
12/12/2016,26,64,FALSE,black,41.64,6,8,Digital pencils
12/19/2016,26,58,FALSE,black,42.67,6,8,Digital pencils
12/26/2016,26,64,FALSE,black,40.22,6,8,Digital pencils
1/2/2017,26,62,FALSE,black,41.37,6,8,Digital pencils
1/9/2017,26,54,FALSE,black,39.57,6,8,Digital pencils
1/16/2017,26,50,FALSE,black,42.63,6,8,Digital pencils
1/23/2017,26,48,FALSE,black,41.26,6,8,Digital pencils
1/30/2017,26,56,FALSE,black,39.22,6,8,Digital pencils
2/6/2017,26,41,FALSE,black,36.25,6,8,Digital pencils
2/13/2017,26,79,TRUE,black,31.95,6,8,Digital pencils
2/20/2017,26,27,FALSE,black,35.85,6,8,Digital pencils
2/27/2017,26,46,FALSE,black,31.87,6,8,Digital pencils
3/6/2017,26,37,FALSE,black,32.92,6,8,Digital pencils
3/13/2017,26,144,FALSE,black,33.9,6,8,Digital pencils
3/20/2017,26,56,FALSE,black,32.91,6,8,Digital pencils
3/27/2017,26,45,FALSE,black,34.06,6,8,Digital pencils
4/3/2017,26,41,FALSE,black,33.26,6,8,Digital pencils
4/10/2017,26,132,FALSE,black,30.45,6,8,Digital pencils
4/17/2017,26,37,FALSE,black,33.19,6,8,Digital pencils
4/24/2017,26,97,FALSE,black,32.99,6,8,Digital pencils
5/1/2017,26,44,FALSE,black,31.93,6,8,Digital pencils
5/8/2017,26,64,FALSE,black,32.51,6,8,Digital pencils
5/15/2017,26,41,FALSE,black,33.58,6,8,Digital pencils
5/22/2017,26,35,FALSE,black,33.52,6,8,Digital pencils
5/29/2017,26,61,FALSE,black,32.82,6,8,Digital pencils
6/5/2017,26,37,FALSE,black,34.85,6,8,Digital pencils
6/12/2017,26,71,FALSE,black,33.98,6,8,Digital pencils
6/19/2017,26,63,TRUE,black,34.37,6,8,Digital pencils
6/26/2017,26,42,FALSE,black,38.46,6,8,Digital pencils
7/3/2017,26,96,TRUE,black,32.16,6,8,Digital pencils
7/10/2017,26,42,FALSE,black,31.21,6,8,Digital pencils
7/17/2017,26,66,FALSE,black,30.25,6,8,Digital pencils
7/24/2017,26,56,FALSE,black,33.12,6,8,Digital pencils
7/31/2017,26,75,TRUE,black,33.31,6,8,Digital pencils
8/7/2017,26,111,FALSE,black,25.65,6,8,Digital pencils
8/14/2017,26,165,FALSE,black,26.97,6,8,Digital pencils
8/21/2017,26,87,FALSE,black,27.82,6,8,Digital pencils
8/28/2017,26,75,FALSE,black,26.71,6,8,Digital pencils
9/4/2017,26,22,FALSE,black,26.82,6,8,Digital pencils
9/11/2017,26,64,FALSE,black,27.05,6,8,Digital pencils
9/18/2017,26,53,FALSE,black,29.98,6,8,Digital pencils
9/25/2017,26,36,FALSE,black,40.05,6,8,Digital pencils
10/2/2017,26,26,FALSE,black,42.55,6,8,Digital pencils
10/9/2017,26,30,FALSE,black,36.83,6,8,Digital pencils
10/16/2017,26,35,FALSE,black,40.08,6,8,Digital pencils
10/23/2017,26,54,FALSE,black,41.41,6,8,Digital pencils
10/30/2017,26,36,FALSE,black,40.44,6,8,Digital pencils
11/6/2017,26,41,FALSE,black,40.69,6,8,Digital pencils
11/13/2017,26,30,FALSE,black,37.49,6,8,Digital pencils
11/20/2017,26,80,FALSE,black,38.24,6,8,Digital pencils
11/27/2017,26,105,FALSE,black,34.58,6,8,Digital pencils
12/4/2017,26,24,FALSE,black,42.52,6,8,Digital pencils
12/11/2017,26,48,FALSE,black,38.99,6,8,Digital pencils
12/18/2017,26,19,FALSE,black,37.59,6,8,Digital pencils
12/25/2017,26,72,FALSE,black,43.82,6,8,Digital pencils
1/1/2018,26,42,FALSE,black,42.31,6,8,Digital pencils
1/8/2018,26,26,FALSE,black,41.74,6,8,Digital pencils
1/15/2018,26,42,FALSE,black,42.51,6,8,Digital pencils
1/22/2018,26,35,FALSE,black,37.97,6,8,Digital pencils
1/29/2018,26,41,FALSE,black,38.74,6,8,Digital pencils
2/5/2018,26,45,FALSE,black,32.99,6,8,Digital pencils
2/12/2018,26,53,FALSE,black,35.09,6,8,Digital pencils
2/19/2018,26,21,FALSE,black,42.71,6,8,Digital pencils
2/26/2018,26,26,FALSE,black,41.99,6,8,Digital pencils
3/5/2018,26,33,FALSE,black,41.29,6,8,Digital pencils
3/12/2018,26,58,FALSE,black,32.28,6,8,Digital pencils
3/19/2018,26,40,FALSE,black,43.92,6,8,Digital pencils
3/26/2018,26,62,TRUE,black,41.8,6,8,Digital pencils
4/2/2018,26,27,FALSE,black,41.07,6,8,Digital pencils
4/9/2018,26,82,FALSE,black,31.88,6,8,Digital pencils
4/16/2018,26,26,FALSE,black,43.68,6,8,Digital pencils
4/23/2018,26,36,FALSE,black,41.92,6,8,Digital pencils
4/30/2018,26,40,FALSE,black,42.97,6,8,Digital pencils
5/7/2018,26,29,FALSE,black,49.76,6,8,Digital pencils
5/14/2018,26,59,FALSE,black,40.79,6,8,Digital pencils
5/21/2018,26,33,FALSE,black,41.99,6,8,Digital pencils
5/28/2018,26,57,FALSE,black,42.95,6,8,Digital pencils
6/4/2018,26,81,FALSE,black,28.86,6,8,Digital pencils
6/11/2018,26,44,FALSE,black,29.72,6,8,Digital pencils
6/18/2018,26,225,FALSE,black,23.5,6,8,Digital pencils
6/25/2018,26,89,FALSE,black,32.01,6,8,Digital pencils
7/2/2018,26,54,FALSE,black,27.87,6,8,Digital pencils
7/9/2018,26,58,FALSE,black,29.38,6,8,Digital pencils
7/16/2018,26,53,FALSE,black,27.26,6,8,Digital pencils
7/23/2018,26,43,FALSE,black,35.64,6,8,Digital pencils
7/30/2018,26,52,FALSE,black,43.83,6,8,Digital pencils
8/6/2018,26,34,FALSE,black,44.68,6,8,Digital pencils
8/13/2018,26,32,FALSE,black,41.99,6,8,Digital pencils
8/20/2018,26,45,FALSE,black,40.08,6,8,Digital pencils
8/27/2018,26,23,FALSE,black,41.99,6,8,Digital pencils
9/3/2018,26,24,FALSE,black,41.99,6,8,Digital pencils
9/10/2018,26,30,FALSE,black,41.79,6,8,Digital pencils
9/17/2018,26,43,FALSE,black,37.15,6,8,Digital pencils
9/24/2018,26,46,FALSE,black,43.62,6,8,Digital pencils
10/31/2016,27,12,FALSE,blue,14.49,8,2,Portable smartphone chargers
11/7/2016,27,21,FALSE,blue,15.49,8,2,Portable smartphone chargers
11/14/2016,27,23,FALSE,blue,16.49,8,2,Portable smartphone chargers
11/21/2016,27,18,FALSE,blue,14.49,8,2,Portable smartphone chargers
11/28/2016,27,38,FALSE,blue,14.33,8,2,Portable smartphone chargers
12/5/2016,27,22,FALSE,blue,13.96,8,2,Portable smartphone chargers
12/12/2016,27,34,FALSE,blue,15.41,8,2,Portable smartphone chargers
12/19/2016,27,24,FALSE,blue,14.16,8,2,Portable smartphone chargers
12/26/2016,27,37,FALSE,blue,14.27,8,2,Portable smartphone chargers
1/2/2017,27,38,FALSE,blue,16.22,8,2,Portable smartphone chargers
1/9/2017,27,31,FALSE,blue,15.26,8,2,Portable smartphone chargers
1/16/2017,27,33,FALSE,blue,16.49,8,2,Portable smartphone chargers
1/23/2017,27,29,FALSE,blue,15.35,8,2,Portable smartphone chargers
1/30/2017,27,49,FALSE,blue,15.39,8,2,Portable smartphone chargers
2/6/2017,27,29,FALSE,blue,14.49,8,2,Portable smartphone chargers
2/13/2017,27,32,FALSE,blue,14,8,2,Portable smartphone chargers
2/20/2017,27,29,FALSE,blue,16.73,8,2,Portable smartphone chargers
2/27/2017,27,39,FALSE,blue,15.28,8,2,Portable smartphone chargers
3/6/2017,27,31,FALSE,blue,14.49,8,2,Portable smartphone chargers
3/13/2017,27,30,FALSE,blue,16.38,8,2,Portable smartphone chargers
3/20/2017,27,40,FALSE,blue,16.37,8,2,Portable smartphone chargers
3/27/2017,27,42,FALSE,blue,15.38,8,2,Portable smartphone chargers
4/3/2017,27,44,FALSE,blue,16.39,8,2,Portable smartphone chargers
4/10/2017,27,63,FALSE,blue,15.49,8,2,Portable smartphone chargers
4/17/2017,27,47,FALSE,blue,14.49,8,2,Portable smartphone chargers
4/24/2017,27,53,FALSE,blue,13.33,8,2,Portable smartphone chargers
5/1/2017,27,321,TRUE,blue,5.65,8,2,Portable smartphone chargers
5/8/2017,27,389,TRUE,blue,5.67,8,2,Portable smartphone chargers
5/15/2017,27,180,TRUE,blue,5.65,8,2,Portable smartphone chargers
5/22/2017,27,227,TRUE,blue,7.68,8,2,Portable smartphone chargers
5/29/2017,27,187,TRUE,blue,6.73,8,2,Portable smartphone chargers
6/5/2017,27,233,TRUE,blue,7.14,8,2,Portable smartphone chargers
6/12/2017,27,221,TRUE,blue,8.24,8,2,Portable smartphone chargers
6/19/2017,27,151,TRUE,blue,7.24,8,2,Portable smartphone chargers
6/26/2017,27,156,TRUE,blue,6.24,8,2,Portable smartphone chargers
7/3/2017,27,254,TRUE,blue,8.2,8,2,Portable smartphone chargers
7/10/2017,27,182,TRUE,blue,6.11,8,2,Portable smartphone chargers
7/17/2017,27,132,TRUE,blue,8.89,8,2,Portable smartphone chargers
7/24/2017,27,87,TRUE,blue,8.79,8,2,Portable smartphone chargers
7/31/2017,27,124,TRUE,blue,9.63,8,2,Portable smartphone chargers
8/7/2017,27,91,TRUE,blue,7.79,8,2,Portable smartphone chargers
8/14/2017,27,76,TRUE,blue,9.89,8,2,Portable smartphone chargers
8/21/2017,27,85,TRUE,blue,8.89,8,2,Portable smartphone chargers
8/28/2017,27,58,TRUE,blue,9.89,8,2,Portable smartphone chargers
9/4/2017,27,27,TRUE,blue,9.45,8,2,Portable smartphone chargers
9/11/2017,27,54,TRUE,blue,10.45,8,2,Portable smartphone chargers
9/18/2017,27,98,TRUE,blue,10.01,8,2,Portable smartphone chargers
9/25/2017,27,68,FALSE,blue,14.49,8,2,Portable smartphone chargers
10/2/2017,27,12,FALSE,blue,13.22,8,2,Portable smartphone chargers
10/9/2017,27,65,TRUE,blue,14.02,8,2,Portable smartphone chargers
10/16/2017,27,22,FALSE,blue,16.49,8,2,Portable smartphone chargers
10/23/2017,27,41,FALSE,blue,14.49,8,2,Portable smartphone chargers
10/30/2017,27,43,FALSE,blue,16.49,8,2,Portable smartphone chargers
11/6/2017,27,31,FALSE,blue,15.49,8,2,Portable smartphone chargers
11/13/2017,27,41,FALSE,blue,15.49,8,2,Portable smartphone chargers
11/20/2017,27,25,FALSE,blue,16.25,8,2,Portable smartphone chargers
11/27/2017,27,50,FALSE,blue,13.69,8,2,Portable smartphone chargers
12/4/2017,27,60,FALSE,blue,14.7,8,2,Portable smartphone chargers
12/11/2017,27,57,FALSE,blue,16.49,8,2,Portable smartphone chargers
12/18/2017,27,46,FALSE,blue,15.53,8,2,Portable smartphone chargers
12/25/2017,27,33,FALSE,blue,15.49,8,2,Portable smartphone chargers
1/1/2018,27,48,FALSE,blue,14.49,8,2,Portable smartphone chargers
1/8/2018,27,30,FALSE,blue,16.26,8,2,Portable smartphone chargers
1/15/2018,27,27,FALSE,blue,15.49,8,2,Portable smartphone chargers
1/22/2018,27,41,FALSE,blue,14.49,8,2,Portable smartphone chargers
1/29/2018,27,37,FALSE,blue,16.07,8,2,Portable smartphone chargers
2/5/2018,27,33,FALSE,blue,16.49,8,2,Portable smartphone chargers
2/12/2018,27,38,FALSE,blue,16.49,8,2,Portable smartphone chargers
2/19/2018,27,41,FALSE,blue,15.49,8,2,Portable smartphone chargers
2/26/2018,27,24,FALSE,blue,16.49,8,2,Portable smartphone chargers
3/5/2018,27,38,TRUE,blue,16.81,8,2,Portable smartphone chargers
3/12/2018,27,38,TRUE,blue,18.02,8,2,Portable smartphone chargers
3/19/2018,27,38,TRUE,blue,16.72,8,2,Portable smartphone chargers
3/26/2018,27,41,TRUE,blue,18.42,8,2,Portable smartphone chargers
4/2/2018,27,22,TRUE,blue,31.99,8,2,Portable smartphone chargers
4/9/2018,27,25,FALSE,blue,32.99,8,2,Portable smartphone chargers
4/16/2018,27,43,FALSE,blue,31.99,8,2,Portable smartphone chargers
4/23/2018,27,45,FALSE,blue,30.99,8,2,Portable smartphone chargers
4/30/2018,27,51,FALSE,blue,31.99,8,2,Portable smartphone chargers
5/7/2018,27,47,FALSE,blue,31.99,8,2,Portable smartphone chargers
5/14/2018,27,50,FALSE,blue,32.99,8,2,Portable smartphone chargers
5/21/2018,27,55,TRUE,blue,31.99,8,2,Portable smartphone chargers
5/28/2018,27,64,FALSE,blue,31.61,8,2,Portable smartphone chargers
6/4/2018,27,142,TRUE,blue,10.02,8,2,Portable smartphone chargers
6/11/2018,27,199,TRUE,blue,6.85,8,2,Portable smartphone chargers
6/18/2018,27,159,FALSE,blue,5.69,8,2,Portable smartphone chargers
6/25/2018,27,87,TRUE,blue,6.69,8,2,Portable smartphone chargers
7/2/2018,27,202,FALSE,blue,6.69,8,2,Portable smartphone chargers
7/9/2018,27,217,FALSE,blue,6.61,8,2,Portable smartphone chargers
7/16/2018,27,109,FALSE,blue,6.69,8,2,Portable smartphone chargers
7/23/2018,27,18,FALSE,blue,30.99,8,2,Portable smartphone chargers
7/30/2018,27,14,FALSE,blue,22.74,8,2,Portable smartphone chargers
8/6/2018,27,55,FALSE,blue,30.99,8,2,Portable smartphone chargers
8/13/2018,27,40,FALSE,blue,32.99,8,2,Portable smartphone chargers
8/20/2018,27,67,TRUE,blue,29.98,8,2,Portable smartphone chargers
8/27/2018,27,56,FALSE,blue,52.67,8,2,Portable smartphone chargers
9/3/2018,27,53,TRUE,blue,17.79,8,2,Portable smartphone chargers
9/10/2018,27,93,FALSE,blue,25.11,8,2,Portable smartphone chargers
9/17/2018,27,67,FALSE,blue,16.65,8,2,Portable smartphone chargers
9/24/2018,27,3342,FALSE,blue,5.84,8,2,Portable smartphone chargers
10/31/2016,28,119,FALSE,black,16.69,10,9,Smartphone stands
11/7/2016,28,57,FALSE,black,17.59,10,9,Smartphone stands
11/14/2016,28,138,TRUE,black,14.21,10,9,Smartphone stands
11/21/2016,28,66,FALSE,black,16.42,10,9,Smartphone stands
11/28/2016,28,121,TRUE,black,12.23,10,9,Smartphone stands
12/5/2016,28,88,FALSE,black,15.68,10,9,Smartphone stands
12/12/2016,28,143,TRUE,black,13.46,10,9,Smartphone stands
12/19/2016,28,126,TRUE,black,11.94,10,9,Smartphone stands
12/26/2016,28,88,TRUE,black,12.18,10,9,Smartphone stands
1/2/2017,28,67,TRUE,black,14.42,10,9,Smartphone stands
1/9/2017,28,83,TRUE,black,14.4,10,9,Smartphone stands
1/16/2017,28,84,TRUE,black,13.26,10,9,Smartphone stands
1/23/2017,28,56,TRUE,black,11.49,10,9,Smartphone stands
1/30/2017,28,79,TRUE,black,12.31,10,9,Smartphone stands
2/6/2017,28,59,TRUE,black,12.38,10,9,Smartphone stands
2/13/2017,28,107,TRUE,black,14.13,10,9,Smartphone stands
2/20/2017,28,133,TRUE,black,12.25,10,9,Smartphone stands
2/27/2017,28,34,FALSE,black,18.3,10,9,Smartphone stands
3/6/2017,28,55,TRUE,black,11.67,10,9,Smartphone stands
3/13/2017,28,26,FALSE,black,17.91,10,9,Smartphone stands
3/20/2017,28,20,FALSE,black,18.07,10,9,Smartphone stands
3/27/2017,28,37,FALSE,black,15.17,10,9,Smartphone stands
4/3/2017,28,36,FALSE,black,18.13,10,9,Smartphone stands
4/10/2017,28,92,FALSE,black,17.69,10,9,Smartphone stands
4/17/2017,28,40,FALSE,black,18.58,10,9,Smartphone stands
4/24/2017,28,42,FALSE,black,16.47,10,9,Smartphone stands
5/1/2017,28,32,FALSE,black,16.69,10,9,Smartphone stands
5/8/2017,28,46,FALSE,black,16.69,10,9,Smartphone stands
5/15/2017,28,43,FALSE,black,17.26,10,9,Smartphone stands
5/22/2017,28,40,FALSE,black,16.63,10,9,Smartphone stands
5/29/2017,28,24,FALSE,black,16.69,10,9,Smartphone stands
6/5/2017,28,22,FALSE,black,15.88,10,9,Smartphone stands
6/12/2017,28,69,TRUE,black,11.09,10,9,Smartphone stands
